258366_at,At3g14230,668.8 ,P,1448.6 ,P,705.5 ,P,895.2 ,P,2031.4 ,P,2683.9 ,P,1264.7 ,P,"AP2/EREBPAP2/EREBP, DNA-binding protein contains AP2 domain, identical to AP2 domain containing protein RAP2.2 from GB:AAC49768 from [Arabidopsis thaliana];supported by full-length cDNA: Ceres:158240. "
258362_at,At3g14280,3.4 ,A,16.6 ,A,24.8 ,A,10.8 ,A,1.2 ,A,51.1 ,A,103.8 ,P,",unknown protein"
258370_at,At3g14395,48.6 ,P,7.6 ,A,2.7 ,A,57.9 ,A,10.1 ,A,53.6 ,A,218.7 ,P,",Expressed protein ; supported by full-length cDNA: Ceres: 9155."
257267_at,At3g15030,471.4 ,P,308.8 ,P,232.2 ,P,559.1 ,P,356.1 ,P,801.3 ,P,1138.9 ,P,",unknown protein similar to TCP3 GB:AAC24010 [Arabidopsis thaliana]"
258399_at,At3g15540,267.7 ,P,375.7 ,P,175.7 ,P,198.5 ,P,460.7 ,P,645.9 ,P,407.7 ,P,"IAA19, early auxin-induced protein, IAA19 identical to IAA19 GB:AAB84356 from [Arabidopsis thaliana]; supported by full-length cDNA: Ceres: 94231.  "
257896_at,At3g16920,148.1 ,P,99.1 ,A,67.4 ,A,86.8 ,A,43.4 ,A,185.6 ,P,3391.2 ,P,"Glycoside Hydrolase Family19, chitinase; similar to POM1 (POM-POM1)"
257895_at,At3g16950,334.9 ,P,342.6 ,P,344.5 ,P,360.2 ,P,247.5 ,P,2066.7 ,P,1381.6 ,P,", dihydrolipoamide dehydrogenase, putative similar to dihydrolipoamide dehydrogenase GB:CAA88451 [Synechocystis PCC6803] (Microbiology 143 (Pt 11), 3543-3553 (1997)); supported by cDNA: gi_15215695_gb_AY050376.1_  "
257876_at,At3g17130,181.7 ,P,107.5 ,P,88.1 ,P,165.6 ,P,110.3 ,P,3499.5 ,P,1929.3 ,P,Invertase/pectin methylesterase inhibitor family protein
258143_at,At3g18170,7.1 ,A,35.7 ,A,23.7 ,A,5.3 ,A,38.7 ,A,177.8 ,P,509.9 ,P,similar to glycosyltransferase [Saccharum officinarum] (GB:CAI30073.1); contains InterPro domain Protein of unknown function DUF563; arabinosyltransferase??
258023_at,At3g19450,1538.5 ,P,477.1 ,P,456.0 ,P,860.7 ,P,578.2 ,P,3031.5 ,P,3410.8 ,P,"lignin,cinnamyl alcohol dehydrogenase identical to GB:P48523 from [Arabidopsis thaliana];supported by full-length cDNA: Ceres:4357."
257978_at,At3g20860,84.3 ,P,50.9 ,A,116.7 ,P,148.1 ,P,117.4 ,A,561.7 ,P,470.4 ,P,"ATNEK6, NIMA-RELATED KINASE6; Encodes a member of the NIMA-related serine/threonine kinases (Neks) that have been linked to cell-cycle regulation in fungi and mammals. Plant Neks might be involved in plant development processes."
258040_at,At3g21190,345.5 ,P,234.3 ,P,168.4 ,P,360.2 ,P,274.2 ,P,358.0 ,P,1218.1 ,P,"unknown function DUF246; yan, golgi localized"
258037_at,At3g21230,153.2 ,M,168.8 ,A,186.9 ,P,249.6 ,P,200.6 ,P,510.2 ,P,331.4 ,P,"lignin,putative 4-coumarate:CoA ligase 2 similar to GB:AAD47192 from [Arabidopsis thaliana]"
258047_at,At3g21240,113.3 ,P,121.1 ,A,60.1 ,P,191.7 ,P,132.9 ,A,281.4 ,P,334.3 ,P,"lignin,putative 4-coumarate:CoA ligase 2 almost identical (1 amino acid difference) to GB:AAD47192 from [Arabidopsis thaliana]; supported by cDNA: gi_5702187_gb_AF106086.1_AF106086"
258322_at,At3g22740,68.2 ,A,2.6 ,A,47.8 ,A,80.5 ,A,67.7 ,A,78.6 ,A,252.4 ,P,homocysteine S-methyltransferase (HMT3)
257593_at,At3g24840,26.6 ,A,67.6 ,A,5.3 ,A,8.7 ,A,45.6 ,A,174.4 ,P,109.5 ,P,", phosphatidylinositol transfer protein, putative similar to SEC14 CYTOSOLIC FACTOR (PHOSPHATIDYLINOSITOL/PHOSPHATIDYLCHOLINE TRANSFER PROTEIN) GB:P46250 from [Candida albicans] (Yeast (1996) 12(11), 1097-1105) "
257824_at,At3g25290,41.2 ,A,38.4 ,A,20.7 ,A,60.5 ,A,35.6 ,A,238.9 ,P,846.5 ,P,auxin-responsive family protein
256759_at,At3g25640,39.2 ,A,45.1 ,A,17.3 ,A,29.6 ,A,11.8 ,A,304.5 ,P,711.9 ,P,",hypothetical protein predicted by genemark.hmm"
256564_at,At3g29770,67.6 ,P,63.9 ,A,72.4 ,A,52.5 ,M,380.8 ,P,947.8 ,P,990.9 ,P,"alpha/beta hydrolase, lignin biosynthesis?"
252781_at,At3g42950,167.6 ,P,168.9 ,P,131.5 ,P,144.2 ,P,154.7 ,P,1498.9 ,P,776.8 ,P,"Glycoside Hydrolase Family 28, polygalacturonase -like protein "
252780_at,At3g42960,38.7 ,M,53.8 ,A,29.0 ,A,20.7 ,A,50.9 ,A,114.6 ,P,136.0 ,P,",alcohol dehydrogenase (ATA1)  ;supported by full-length cDNA: Ceres:21379."
252537_at,At3g45710,28.5 ,A,4.3 ,A,8.4 ,A,3.7 ,A,30.7 ,A,529.9 ,P,1320.7 ,P,"Similar to LeOPT1 family, putative transporter protein peptide transport protein - Hordeum vulgare, PIR:T04378 "
252563_at,At3g45970,716.2 ,P,4125.5 ,P,1409.1 ,P,463.7 ,P,8217.6 ,P,7627.7 ,P,3958.9 ,P,"At-EXPL1, expansin family protein"
252535_at,At3g46150,20.4 ,A,63.1 ,A,6.4 ,A,18.7 ,A,23.4 ,A,70.9 ,P,73.2 ,P,",hypothetical protein"
252490_at,At3g46720,18.6 ,A,22.9 ,A,25.7 ,P,36.6 ,A,19.2 ,A,91.3 ,P,154.0 ,P,"Glycosyltransferase family 1, glucuronosyl transferase-like "
252357_at,At3g48410,61.9 ,A,98.4 ,A,64.1 ,A,81.7 ,A,58.7 ,P,358.4 ,P,350.1 ,P,", putative protein predicted proteins, Arabidopsis thaliana "
252160_at,At3g50570,44.3 ,P,101.4 ,P,35.4 ,A,73.8 ,P,36.4 ,A,84.7 ,P,260.1 ,P,",proline-rich protein"
252102_at,At3g50970,89.1 ,M,334.1 ,P,144.5 ,P,68.2 ,A,622.0 ,P,417.0 ,P,663.8 ,P,"LOW TEMPERATURE-INDUCED 30 (LTI30); (XERO2); Belongs to the dehydrin protein family, which contains highly conserved stretches of 7-17 residues that are repetitively scattered in their sequences, the K-, S-, Y- and lysine rich segments.  LTI29 and LTI30 double overexpressors confer freeze tolerance. Located in membranes. mRNA upregulated by water deprivation and abscisic acid.  "
252138_at,At3g50990,3.5 ,A,45.4 ,A,5.4 ,A,26.9 ,A,40.3 ,A,23.6 ,A,153.4 ,P,", peroxidase-like protein peroxidase ATP6a - Arabiodopsis thaliana, EMBL:X98774 "
252101_at,At3g51300,98.7 ,P,72.7 ,P,72.1 ,P,131.1 ,P,100.4 ,P,1363.9 ,P,396.7 ,P,"AtROP1, rac-like GTP binding protein Arac11  ; supported by cDNA: gi_14030642_gb_AF375412.1_AF375412"
251780_s_at,At3g55310,35.1 ,A,33.3 ,A,93.9 ,P,88.5 ,P,58.6 ,A,205.5 ,P,440.6 ,P,", beta-ketoacyl-ACP reductase - like protein beta-ketoacyl-ACP reductase, Cuphea lanceolata, EMBL:X64566 "
251788_at,At3g55420,177.1 ,P,136.5 ,P,147.5 ,P,339.9 ,P,118.2 ,P,1093.6 ,P,1528.3 ,P,Unknown protein
251763_at,At3g55730,118.7 ,P,138.7 ,P,141.2 ,P,130.6 ,P,131.6 ,P,669.1 ,P,302.0 ,P,"AtMYB109AtMYB109, MYB transcription factor - like protein R2R3-MYB transcription factor, Arabidopsis thaliana, PIR:T45859; supported by cDNA: gi_15375291_gb_AF262734.2_AF262734  "
246344_at,At3g56730,52.2 ,P,22.3 ,A,59.4 ,A,70.6 ,P,41.0 ,P,89.3 ,P,585.5 ,P,"unknown protein, probably cell wall biosynthesis "
251620_at,At3g58060,21.9 ,A,59.1 ,A,5.0 ,A,4.6 ,A,64.7 ,A,352.4 ,P,363.4 ,P,"cation efflux family protein / metal tolerance protein, putative (MTPc3)"
251297_at,At3g62020,217.3 ,P,226.1 ,P,170.9 ,P,236.2 ,P,189.3 ,P,561.8 ,P,978.2 ,P,Germin-like protein (GLP10)
255345_at,At4g04460,34.5 ,A,63.1 ,A,62.1 ,P,56.3 ,A,23.8 ,A,43.6 ,A,191.5 ,P,",putative aspartic protease  ; supported by cDNA: gi_13937237_gb_AF372974.1_AF372974"
255125_at,At4g08250,32.7 ,P,81.7 ,M,34.3 ,A,17.7 ,A,81.4 ,P,70.8 ,P,79.8 ,P,", putative protein SCARECROW - Arabidopsis thaliana, PID:g1497987 "
255005_at,At4g09990,58.4 ,A,81.3 ,A,51.2 ,A,45.3 ,A,23.4 ,A,348.0 ,P,797.1 ,P,unknown function DUF579
254996_at,At4g10390,18.4 ,A,18.8 ,A,14.8 ,A,6.8 ,A,46.6 ,P,296.1 ,P,213.1 ,P,protein kinase family protein; 
254805_at,At4g12480,1.5 ,A,3.4 ,A,31.0 ,A,6.3 ,A,62.6 ,P,250.7 ,P,233.9 ,P,"pEARLI 1; lipid binding; a putative lipid transfer protein, vernalization-responsive and cold-induced"
254791_at,At4g12910,664.1 ,P,477.0 ,P,750.2 ,P,899.8 ,P,832.8 ,P,3558.9 ,P,2715.3 ,P,", SERINE CARBOXYPEPTIDASE I PRECURSOR-like protein SERINE CARBOXYPEPTIDASE I PRECURSOR - Hordeum vulgare, SWall:CBP1_HORVU "
245363_at,At4g15120,59.0 ,A,76.0 ,A,38.1 ,A,37.5 ,A,24.6 ,A,219.2 ,P,138.6 ,P,",hypothetical protein ;supported by full-length cDNA: Ceres:36129."
245262_at,At4g16563,88.2 ,P,121.9 ,P,43.0 ,P,44.8 ,A,373.9 ,P,368.1 ,P,130.6 ,P,"aspartyl protease family protein; Cell Wall protein; contains InterPro domain Peptidase aspartic, catalytic; (InterPro:IPR009007); contains InterPro domain Peptidase A1; (InterPro:IPR001461)"
245412_at,At4g17280,25.2 ,A,28.4 ,A,60.8 ,A,24.9 ,A,74.9 ,A,1393.2 ,P,1288.0 ,P,",hypothetical protein"
254618_at,At4g18780,126.4 ,P,107.2 ,A,55.9 ,P,81.5 ,P,111.4 ,A,187.1 ,P,974.0 ,P,"AtCesA08, cellulose synthase catalytic subunit (IRX1)"
254572_at,At4g19380,42.0 ,P,159.9 ,P,45.2 ,P,42.7 ,A,79.8 ,P,437.4 ,P,220.3 ,P,", putative protein predicted protein MTCY20G9, Mycobacterium tuberculosis "
254573_at,At4g19420,251.1 ,P,434.8 ,P,337.3 ,P,171.9 ,P,902.8 ,P,6029.7 ,P,3897.4 ,P,Pectinacetylesterase-like 
254542_s_at,At4g19790,17.7 ,A,23.6 ,A,18.9 ,A,37.2 ,A,12.6 ,A,23.1 ,A,184.8 ,P,transposable element gene; copia-like retrotransposon family
254490_at,At4g20320,9.5 ,A,9.6 ,A,18.0 ,A,56.6 ,A,5.3 ,A,118.6 ,P,387.4 ,P,", CTP synthase like protein CTP synthase, Methanococcus jannaschii,PIR2:E64446 "
254380_at,At4g21865,56.9 ,A,50.4 ,A,36.8 ,A,30.1 ,A,81.7 ,A,194.0 ,P,333.0 ,P,",putative protein"
254390_at,At4g21940,37.6 ,P,41.2 ,P,72.2 ,P,59.4 ,P,64.6 ,P,450.1 ,P,377.8 ,P,calcium-dependent protein kinase - like protein 
254321_at,At4g22590,188.4 ,P,501.9 ,P,389.0 ,P,238.2 ,P,589.7 ,P,882.9 ,P,1123.0 ,P,similar to trehalose-6-phosphate phosphatase
254283_s_at,At4g22870,2.8 ,A,36.2 ,A,5.9 ,A,3.8 ,A,8.6 ,A,1689.1 ,P,269.4 ,P,", anthocyanidin synthase - like protein putative leucoanthocyanidin dioxygenase, Arabidopsis thaliana, PID:g1575699 "
254190_at,At4g23885,82.7 ,P,173.3 ,P,198.8 ,P,99.9 ,P,90.7 ,P,359.0 ,P,465.0 ,P,",Expressed protein ; supported by full-length cDNA: Ceres: 28506."
254201_at,At4g24130,215.3 ,P,95.2 ,P,153.4 ,P,204.6 ,P,171.0 ,P,3262.5 ,P,3566.8 ,P,",putative protein predicted proteins"
254065_at,At4g25420,106.0 ,P,124.4 ,P,25.9 ,A,46.6 ,A,63.1 ,A,363.2 ,P,351.3 ,P,",gibberellin 20-oxidase involved in the later steps of the gibberellin biosynthetic pathway"
254028_s_at,At4g25860,16.3 ,A,5.3 ,A,12.5 ,A,4.7 ,A,7.2 ,A,55.5 ,P,132.4 ,P,", putative protein N.crassa mRNA for putative oxysterol-binding protein, PID:e314043 "
253998_at,At4g26010,4.4 ,A,4.4 ,A,1.4 ,A,6.4 ,A,3.3 ,A,673.0 ,P,295.6 ,P,", putative peroxidase peroxidase ATP13a - Arabidopsis thaliana, PID:e264765; supported by cDNA: gi_15724251_gb_AF412066.1_AF412066  "
253985_at,At4g26220,13.1 ,A,21.7 ,A,12.2 ,A,17.0 ,A,45.7 ,A,1934.4 ,P,3921.8 ,P,"lignin, caffeoyl-CoA O-methyltransferase - like protein caffeoyl-CoA O-methyltransferase, Pinus taeda, AF036095;supported by full-length cDNA: Ceres:33227. "
253940_at,At4g26950,51.4 ,M,51.2 ,A,18.9 ,A,34.6 ,P,1.2 ,A,10.1 ,A,217.7 ,P,",putative protein other Arabidopsis hypothetical proteins"
253830_at,At4g27652,130.0 ,P,211.3 ,P,208.4 ,P,227.6 ,P,228.0 ,P,1041.1 ,P,881.0 ,P,",Expressed protein ; supported by full-length cDNA: Ceres: 42507."
253832_at,At4g27654,25.0 ,A,32.4 ,A,59.6 ,P,59.2 ,A,50.5 ,A,66.6 ,P,285.7 ,P,",Expressed protein ; supported by full-length cDNA: Ceres: 8827."
253788_at,At4g28680,46.8 ,A,42.2 ,A,18.3 ,A,20.0 ,A,61.3 ,A,228.5 ,P,447.9 ,P,", aromatic amino-acid decarboxylase - like protein tryptophan decarboxylase, Camptotheca acuminata, gb:U73657 "
253710_at,At4g29230,4.2 ,A,6.1 ,A,7.1 ,A,5.0 ,A,3.6 ,A,13.3 ,A,160.2 ,P,NAC/ANAC075
253562_at,At4g31130,749.8 ,P,795.3 ,P,908.5 ,P,601.3 ,P,967.2 ,P,3669.5 ,P,1840.2 ,P,",putative protein  ;supported by full-length cDNA: Ceres:8077."
253478_at,At4g32350,187.2 ,P,439.7 ,P,194.3 ,P,226.7 ,P,573.3 ,P,779.2 ,P,683.7 ,P,", putative protein trichohyalin - human, PIR1:A45973 "
253379_at,At4g33330,21.0 ,A,10.5 ,A,35.9 ,A,28.8 ,A,55.8 ,A,233.3 ,P,568.8 ,P,"Glycosyltransferase family 8, PGSIP3, glycogenin glucosyltransferase "
253380_at,At4g33330,23.3 ,A,65.4 ,A,45.9 ,A,24.8 ,A,12.9 ,A,350.1 ,P,528.7 ,P,GT8;
253276_at,At4g34050,4981.0 ,P,3686.1 ,P,2881.7 ,P,4837.9 ,P,4466.1 ,P,17792.9 ,P,12402.6 ,P,"lignin, caffeoyl-CoA O-methyltransferase - like protein caffeoyl-CoA 3-O-methyltransferase, Populus tremuloides, PID:G857578;supported by full-length cDNA: Ceres:8049. "
253239_at,At4g34500,187.0 ,P,193.6 ,P,202.0 ,P,201.7 ,P,236.3 ,P,821.9 ,P,732.6 ,P,"putative serine/threonine protein kinase Daucus carota somatic embryogenesis receptor-like kinase, gb:U93048 "
253245_at,At4g34590,389.1 ,P,529.6 ,P,555.3 ,P,945.6 ,P,372.5 ,P,1762.1 ,P,2113.7 ,P,"AtbZIP,bZIP transcription factor ATB2"
253247_at,At4g34610,606.9 ,P,571.0 ,P,134.5 ,P,399.1 ,P,313.6 ,P,1861.0 ,P,1190.0 ,P,"HBHB, Homeodomain - like protein similaritry to homeotic protein BEL1, Arabidopsis thaliana, PIR2:A57632 "
253219_at,At4g34990,78.8 ,P,117.4 ,P,60.0 ,P,118.5 ,P,114.4 ,P,1332.4 ,P,542.3 ,P,"AtMYB32, probably lignin biosynthesis,"
253227_at,At4g35030,64.8 ,P,86.6 ,P,49.7 ,P,48.1 ,P,73.1 ,P,380.1 ,P,462.1 ,P,"leucine rich repeat receptor-like kinase, Oryza sativa, PATCHX:E267533 "
253155_at,At4g35720,4.8 ,A,3.6 ,A,5.5 ,A,34.6 ,A,7.0 ,A,94.6 ,P,130.4 ,P,", putative protein predicted protein, Arabidopsis thaliana "
246250_at,At4g36880,15.2 ,A,40.0 ,P,41.7 ,A,37.8 ,P,47.1 ,A,563.0 ,P,1009.0 ,P,CP1 (CYSTEINE PROTEINASE1); cysteine-type peptidase;
246223_at,At4g36890,413.9 ,P,328.6 ,P,333.9 ,P,406.5 ,P,434.4 ,P,652.2 ,P,827.3 ,P,"GT family43,UDP-glucuronyltransferase-like protein"
246197_at,At4g37010,10.4 ,A,2.6 ,A,9.1 ,A,9.1 ,A,5.0 ,A,52.5 ,P,60.1 ,P,",caltractin-like protein ;supported by full-length cDNA: Ceres:26540."
252958_at,At4g38620,213.5 ,P,442.8 ,P,186.4 ,P,393.7 ,P,663.4 ,P,2044.6 ,P,1386.0 ,P,"AtMYB4, probably lignin biosynthesis,"
252944_at,At4g39320,29.8 ,A,4.1 ,A,49.2 ,A,20.2 ,A,33.6 ,A,3486.3 ,P,1749.7 ,P,microtubule-associated protein-related;
252851_at,At4g40080,123.5 ,P,94.8 ,P,209.4 ,P,100.6 ,A,115.2 ,P,717.7 ,P,220.3 ,P,", putative protein CLATHRIN COAT ASSEMBLY PROTEIN AP180 - Mus musculus, SWISSPROT:Q61548;supported by full-length cDNA: Ceres:8970. "
251131_at,At5g01190,42.6 ,A,39.3 ,A,21.1 ,A,13.0 ,A,17.8 ,A,2408.6 ,P,3083.0 ,P,"lignin, laccase - like protein laccase precursor, Nicotiana tabacum, PIR:JC5229 "
251019_at,At5g02420,53.8 ,A,79.8 ,A,35.3 ,A,53.4 ,A,41.0 ,A,88.0 ,A,172.9 ,P,", putative protein predicted proteins, Arabidopsis thaliana;supported by full-length cDNA: Ceres:2273. "
251050_at,At5g02440,41.7 ,A,20.6 ,A,55.6 ,A,24.7 ,A,28.2 ,A,48.5 ,M,259.2 ,P,",putative protein"
251011_at,At5g02560,486.1 ,P,222.0 ,P,421.2 ,P,488.5 ,P,256.3 ,P,1665.7 ,P,1162.7 ,P,", putative protein histone H2A, garden pea, PIR:JQ1183; supported by full-length cDNA: Ceres: 1553.  "
250958_at,At5g03260,217.7 ,P,177.8 ,P,85.5 ,P,198.9 ,P,161.2 ,P,633.8 ,P,871.7 ,P,"putative laccase,  laccase 11 (LAC11)"
250891_at,At5g04530,380.3 ,P,326.1 ,P,252.5 ,P,260.0 ,P,58.5 ,P,347.4 ,P,1157.6 ,P,", fatty acid elongase - like protein KCS1 fatty acid elongase 3-ketoacyl-CoA synthase 1, Arabidopsis thaliana, EMBL:AF053345 "
250776_at,At5g05320,99.6 ,P,115.7 ,P,226.4 ,P,196.0 ,P,1255.8 ,P,1560.2 ,P,987.8 ,P,"monooxygenase, putative (MO3); contains InterPro domain FAD-dependent pyridine nucleotide-disulphide oxidoreductase (InterPro:IPR013027); contains InterPro domain Aromatic-ring hydroxylase; (InterPro:IPR003042); contains InterPro domain FAD dependent oxidoreductase; (InterPro:IPR006076)"
250680_at,At5g06570,15.9 ,A,5.7 ,A,83.9 ,A,6.5 ,A,45.6 ,A,116.1 ,P,134.5 ,P, similar to ATCXE17 (ARABIDOPSIS THALIANA CARBOXYESTERASE 17)
250689_at,At5g06610,99.6 ,P,66.4 ,A,195.2 ,P,232.1 ,P,74.5 ,P,766.3 ,P,800.1 ,P,",putative protein similar to unknown protein (gb|AAD30234.1); supported by full-length cDNA: Ceres: 6949."
250653_at,At5g06930,62.2 ,P,69.9 ,A,72.3 ,P,36.5 ,A,72.4 ,A,2488.5 ,P,2060.5 ,P,similar to nucleolar protein gar2-related [
250541_at,At5g09520,19.1 ,A,23.2 ,A,21.2 ,M,38.1 ,P,32.8 ,P,168.1 ,P,288.8 ,P,", putative proline-rich protein surface protein C PspC, Streptococcus pneumoniae, EMBL:AF145055 "
250500_at,At5g09530,1.5 ,A,14.5 ,A,1.1 ,A,2.2 ,A,44.1 ,A,98.1 ,P,165.6 ,P,hydroxyproline-rich glycoprotein family protein; similar to surface protein PspC [Streptococcus pneumoniae]; contains InterPro domain Cell surface antigen (InterPro:IPR004829)
250499_at,At5g09730,299.9 ,P,116.9 ,P,136.9 ,P,190.6 ,P,236.8 ,P,807.1 ,P,1247.8 ,P,"Glycoside Hydrolase Family 3, a beta-xylosidase (ATBXL3)"
250437_at,At5g10430,136.7 ,P,216.2 ,P,103.9 ,P,120.7 ,P,108.9 ,A,127.2 ,P,755.3 ,P,",AtAGP4  ; supported by cDNA: gi_13926257_gb_AF372885.1_AF372885"
250417_at,At5g11230,101.0 ,P,143.9 ,P,100.9 ,P,111.9 ,P,91.4 ,A,469.3 ,P,356.0 ,P,"Putative phosphate/phosphoenolpyruvate translocator protein family, putative protein predicted proteins, Arabidopsis thaliana "
250317_at,At5g12250,2255.0 ,P,2138.5 ,P,1996.2 ,P,2111.2 ,P,1912.1 ,P,5909.2 ,P,7460.4 ,P,BETA-6 TUBULIN (TUB6)
250322_at,At5g12870,66.2 ,A,70.8 ,A,53.2 ,A,70.8 ,A,5490.5 ,P,11564.1 ,P,5152.5 ,P,AtMYB46
250271_at,At5g12990,5.0 ,A,16.0 ,A,25.7 ,A,24.9 ,A,29.6 ,P,23.9 ,A,84.6 ,P,"CLAVATA3/ESR-RELATED 40, apoplast, cell fate specification, protein binding, receptor binding, signal transduction"
250292_at,At5g13220,35.6 ,A,103.6 ,A,92.0 ,P,22.2 ,A,159.7 ,P,326.3 ,P,55.0 ,A,", putative protein predicted proteins, Arabidopsis thaliana; supported by cDNA: gi_15912332_gb_AY056444.1_  "
250224_at,At5g14150,3.8 ,A,2.7 ,A,5.8 ,A,2.0 ,A,36.1 ,A,182.6 ,P,124.6 ,P,similar to unknown protein; GPI-anchored; maybe involved in cell wall biosynthesis ?; InterPro domain Galactose-binding like; (InterPro:IPR008979); contains InterPro domain Protein of unknown function DUF642; (InterPro:IPR006946)
250157_at,At5g15180,38.3 ,P,36.2 ,A,48.5 ,M,30.4 ,A,39.1 ,A,50.9 ,A,286.9 ,P,", prx10 peroxidase - like protein prx10 peroxidase, Spinacia oleracea, EMBL:SOY16776 "
246555_at,At5g15470,182.6 ,P,406.5 ,P,181.6 ,P,196.1 ,P,427.3 ,P,684.5 ,P,688.8 ,P,At5g15470; Glycosyl Transferase family 8
246565_at,At5g15530,110.9 ,P,99.6 ,A,85.7 ,P,79.3 ,P,52.6 ,M,234.2 ,P,351.3 ,P,", biotin carboxyl carrier protein precursor-like protein biotin carboxyl carrier protein (clone BP6) precursor - Brassica napus, EMBL:X90731;supported by full-length cDNA: Ceres:25607. "
246520_at,At5g15790,146.8 ,P,114.9 ,P,131.3 ,P,212.5 ,P,107.6 ,P,768.3 ,P,373.1 ,P,"RING_ZF, putative protein RING-H2 finger protein RHB1a - Arabidopsis thaliana, EMBL:AF079179 "
250103_at,At5g16600,70.3 ,A,69.6 ,A,57.8 ,A,85.7 ,A,63.7 ,A,145.7 ,P,211.3 ,P,"AtMYB43AtMYB43,transcription factor (gb|AAD53095.1)  ; supported by cDNA: gi_5823312_gb_AF175990.1_AF175990"
246425_at,At5g17420,115.3 ,P,111.9 ,A,93.5 ,P,120.2 ,A,106.3 ,P,96.7 ,P,820.6 ,P,"AtCesA07, cellulose synthase catalytic subunit (IRX3)"
249986_at,At5g18460,299.9 ,P,334.2 ,P,229.9 ,P,367.0 ,P,322.4 ,P,614.2 ,P,1111.7 ,P,", putative protein predicted proteins, Arabidopsis thaliana;supported by full-length cDNA: Ceres:119256. "
249833_at,At5g23430,97.6 ,P,104.0 ,M,98.9 ,P,103.7 ,P,140.3 ,P,342.5 ,P,379.9 ,P,",putative protein contains similarity to unknown protein (gb|AAB71474.1)"
249794_at,At5g23530,35.2 ,A,8.1 ,A,25.7 ,A,65.4 ,A,6.4 ,A,310.0 ,P,457.6 ,P,",putative protein contains similarity to unknown protein (gb|AAF27018.1);supported by full-length cDNA: Ceres:9482."
249792_at,At5g23720,97.1 ,P,107.5 ,P,83.8 ,P,98.0 ,P,114.3 ,P,186.3 ,P,316.7 ,P,",putative protein contains similarity to DsPTP1 protein"
249759_at,At5g24380,106.8 ,A,148.3 ,A,170.4 ,A,189.4 ,A,166.8 ,A,270.4 ,P,774.5 ,P,"closest Arabidopsis homolog of Zea maize metal-phytosiderophore/metal-nicotianamine transporter ZmYS1, oligopeptide transporter activity"
246913_at,At5g25830,50.6 ,A,77.2 ,A,31.4 ,A,9.9 ,A,75.8 ,A,123.6 ,P,128.5 ,P,", GATA transcription factor - like GATA transcription factor, Arabidopsis thaliana, PIR:T05288 "
246884_at,At5g26220,165.8 ,P,289.0 ,P,320.2 ,P,140.3 ,P,383.7 ,P,1462.3 ,P,444.0 ,P,", putative protein cation transport protein chaC, Escherichia coli, PIR:G64868 "
255860_at,At5g34940,164.7 ,P,159.3 ,P,142.6 ,P,223.7 ,P,159.8 ,P,2516.9 ,P,1501.7 ,P,GH family
246653_at,At5g35200,343.6 ,P,365.0 ,P,508.3 ,P,299.2 ,P,409.5 ,P,866.2 ,P,584.5 ,P,", putative protein clathrin assembly protein short form, Rattus norvegicus, EMBL:AF041373 "
249448_at,At5g39420,1.9 ,A,1.8 ,A,1.1 ,A,7.1 ,A,5.2 ,A,50.3 ,A,150.5 ,P,CDC2CAT (ARABIDOPSIS THALIANA CDC2C); kinase; similar to protein kinase family protein
249418_at,At5g39780,35.8 ,P,30.3 ,A,43.3 ,P,31.9 ,A,30.1 ,P,61.1 ,P,210.6 ,P,", putative protein predicted protein, Arabidopsis thaliana "
249423_at,At5g39785,44.3 ,P,73.7 ,P,137.5 ,P,75.2 ,P,95.8 ,P,158.6 ,P,250.0 ,P,structural constituent of ribosome; contains InterPro domain Ribosomal protein L34e; unknown function DUF1666
249372_at,At5g40760,165.1 ,P,226.8 ,P,290.4 ,P,182.0 ,P,156.6 ,P,814.1 ,P,665.0 ,P,",glucose-6-phosphate dehydrogenase"
249212_at,At5g42690,20.6 ,A,4.8 ,A,26.0 ,A,25.2 ,A,14.2 ,A,62.1 ,P,222.8 ,P,",putative protein strong similarity to unknown protein (emb|CAB16786.1)"
249189_at,At5g42780,48.7 ,A,62.5 ,A,51.8 ,A,84.9 ,A,42.6 ,A,284.3 ,P,191.6 ,P,",putative protein similar to unknown protein (pir||T05568);supported by full-length cDNA: Ceres:105566."
249115_at,At5g43810,465.9 ,P,232.5 ,P,309.3 ,P,395.2 ,P,343.0 ,P,1348.6 ,P,1001.3 ,P,"PNH/ZLL, eIF2C - eukaryotic initiation factor 2C,PINHEAD (gb|AAD40098.1); translation initiation factor"
249070_at,At5g44030,172.4 ,P,137.1 ,P,142.6 ,A,201.1 ,P,149.9 ,P,996.4 ,P,1858.5 ,P,"AtCesA04, cellulose synthase catalytic subunit (IRX5)"
249087_at,At5g44210,33.0 ,P,72.6 ,M,12.0 ,A,9.9 ,A,134.6 ,P,304.4 ,P,169.3 ,P,ATERF-9/ATERF9/ERF9 (ERF domain protein 9); DNA binding / transcription factor/ transcription repressor
248887_at,At5g46115,13.9 ,A,6.1 ,A,5.5 ,A,33.3 ,A,5.5 ,A,254.6 ,P,169.9 ,P,",Expressed protein ; supported by full-length cDNA: Ceres: 95281."
248907_at,At5g46340,365.1 ,P,275.3 ,P,297.1 ,P,255.7 ,P,354.7 ,P,1411.8 ,P,1581.4 ,P,O-acetyltransferase-related;
